test-1667	False	False
test-1668	False	False
test-1669	False	False
test-1670	False	True
test-1671	True	False
test-1672	True	True
test-1673	True	False
test-1674	False	False
test-1675	True	True
test-1676	False	False
test-1677	False	False
test-1678	True	False
test-1679	False	False
test-1680	True	True
test-1681	True	True
test-1682	False	False
test-1683	False	False
test-1684	True	True
test-1685	True	True
test-1686	True	False
test-1687	False	True
test-1688	False	False
test-1689	False	False
test-1690	True	True
test-1691	True	True
test-1692	False	False
test-1693	False	False
test-1694	True	False
test-1695	False	False
test-1696	False	False
test-1697	False	False
test-1698	False	True
test-1699	True	True
test-1700	False	False
test-1701	False	True
test-1702	False	True
test-1703	False	True
test-1704	True	True
test-1705	False	False
test-1706	True	True
test-1707	True	False
test-1708	False	True
test-1709	False	False
test-1710	False	False
test-1711	False	False
test-1712	False	False
test-1713	False	False
test-1714	False	False
test-1715	True	True
test-1716	False	False
test-1717	False	False
test-1718	False	True
test-1719	False	False
test-1720	False	True
test-1721	True	True
test-1722	False	True
test-1723	False	False
test-1724	False	False
test-1725	True	True
test-1726	False	True
test-1727	False	False
test-1728	False	False
test-1729	True	False
test-1730	True	False
test-1731	False	True
test-1732	False	True
test-1733	True	True
test-1734	False	False
test-1735	False	True
test-1736	False	False
test-1737	True	False
test-1738	False	False
test-1739	False	False
test-1740	False	False
test-1741	True	False
test-1742	False	False
test-1743	False	False
test-1744	False	True
test-1745	False	False
test-1746	True	False
test-1747	True	False
test-1748	False	False
test-1749	True	True
test-1750	False	False
test-1751	False	False
test-1752	True	False
test-1753	True	False
test-1754	False	False
test-1755	False	False
test-1756	True	False
test-1757	False	False
test-1758	True	False
test-1759	False	False
test-1760	True	True
test-1761	True	False
test-1762	True	True
test-1763	False	False
test-1764	True	False
test-1765	False	False
test-1766	False	False
test-1767	False	False
test-1768	False	True
test-1769	False	True
test-1770	False	False
test-1771	False	True
test-1772	False	False
test-1773	False	True
test-1774	False	False
test-1775	False	False
test-1776	False	True
test-1777	False	False
test-1778	True	False
test-1779	True	False
test-1780	False	True
test-1781	False	True
test-1782	False	True
test-1783	True	False
test-1784	True	False
test-1785	False	False
test-1786	False	False
test-1787	True	False
test-1788	True	True
test-1789	True	False
test-1790	False	False
test-1791	False	True
test-1792	False	False
test-1793	True	True
test-1794	True	True
test-1795	False	False
test-1796	True	False
test-1797	False	True
test-1798	False	True
test-1799	True	False
test-1800	False	False
test-1801	True	True
test-1802	True	False
test-1803	True	False
test-1804	False	False
test-1805	True	False
test-1806	True	True
test-1807	True	False
test-1808	False	False
test-1809	True	False
test-1810	False	True
test-1811	False	False
test-1812	False	False
test-1813	False	False
test-1814	False	False
test-1815	False	False
test-1816	False	False
test-1817	False	False
test-1818	False	False
test-1819	False	True
test-1820	False	True
test-1821	False	True
test-1822	True	False
test-1823	False	False
test-1824	False	False
test-1825	True	False
test-1826	True	True
test-1827	False	False
test-1828	False	True
test-1829	False	False
test-1830	True	False
test-1831	False	False
test-1832	True	True
test-1833	False	False
test-1834	False	False
test-1835	False	True
test-1836	True	False
test-1837	False	True
test-1838	False	False
test-1839	False	False
test-1840	False	True
test-1841	False	True
test-1842	False	True
test-1843	True	True
test-1844	False	True
test-1845	False	True
test-1846	False	True
test-1847	False	False
test-1848	False	False
test-1849	True	True
test-1850	False	False
test-1851	False	True
test-1852	False	True
test-1853	True	False
test-1854	False	False
test-1855	True	False
test-1856	True	False
test-1857	False	False
test-1858	False	False
test-1859	True	True
test-1860	False	False
test-1861	True	False
test-1862	False	False
test-1863	False	False
test-1864	False	True
test-1865	False	False
test-1866	True	True
test-1867	False	False
test-1868	False	True
test-1869	False	True
test-1870	False	True
test-1871	True	True
test-1872	True	False
test-1873	True	False
test-1874	True	False
test-1875	False	False
test-1876	False	True
test-1877	False	False
test-1878	False	False
test-1879	True	True
test-1880	True	True
test-1881	False	True
test-1882	True	True
test-1883	True	True
test-1884	False	False
test-1885	True	False
test-1886	True	True
test-1887	False	False
test-1888	False	False
test-1889	False	False
test-1890	False	False
test-1891	False	True
test-1892	False	False
test-1893	True	False
test-1894	False	False
test-1895	True	False
test-1896	True	True
test-1897	False	True
test-1898	False	True
test-1899	False	False
test-1900	False	False
test-1901	True	True
test-1902	True	True
test-1903	False	False
test-1904	False	True
test-1905	True	False
test-1906	False	False
test-1907	True	False
test-1908	True	True
test-1909	False	False
test-1910	True	False
test-1911	True	True
test-1912	True	False
test-1913	False	False
test-1914	False	False
test-1915	False	False
test-1916	True	True
test-1917	True	False
test-1918	False	False
test-1919	False	False
test-1920	True	False
test-1921	True	False
test-1922	True	False
test-1923	False	False
test-1924	False	True
test-1925	False	True
test-1926	False	False
test-1927	False	False
test-1928	True	False
test-1929	True	False
test-1930	False	False
test-1931	False	False
test-1932	False	True
test-1933	False	True
test-1934	False	False
test-1935	False	False
test-1936	False	True
test-1937	True	False
test-1938	False	False
test-1939	True	False
test-1940	False	False
test-1941	False	False
test-1942	False	False
test-1943	False	False
test-1944	False	False
test-1945	True	False
test-1946	False	False
test-1947	False	True
test-1948	False	True
test-1949	True	False
test-1950	False	True
test-1951	False	True
test-1952	False	False
test-1953	False	False
test-1954	False	True
test-1955	False	False
test-1956	False	False
test-1957	False	True
test-1958	False	True
test-1959	False	True
test-1960	True	False
test-1961	False	True
test-1962	False	False
test-1963	False	False
test-1964	False	False
test-1965	True	True
test-1966	False	True
test-1967	True	True
test-1968	True	True
test-1969	False	False
test-1970	False	False
test-1971	False	False
test-1972	True	True
test-1973	True	False
test-1974	False	True
test-1975	False	False
test-1976	True	True
test-1977	False	True
test-1978	True	True
test-1979	False	False
test-1980	False	False
test-1981	False	False
test-1982	False	True
test-1983	False	False
test-1984	False	True
test-1985	False	False
test-1986	True	False
test-1987	False	False
test-1988	False	False
test-1989	True	True
test-1990	False	False
test-1991	False	False
test-1992	False	False
test-1993	False	False
test-1994	False	False
test-1995	True	False
test-1996	False	False
test-1997	False	False
test-1998	False	False
test-1999	True	True
test-2000	True	False
